epoch,loss,val_loss
0,8.514396035652695,8.504029273986816
1,8.501301112849827,8.4878568649292
2,8.484368247155269,8.46512508392334
3,8.460440024617672,8.4321870803833
4,8.425700380494398,8.383077621459961
5,8.373040415821698,8.309304237365723
6,8.296113091345708,8.201689720153809
7,8.185253029106935,8.054350852966309
8,8.03303735623278,7.867879867553711
9,7.843247057675945,7.659017562866211
10,7.627444914673943,7.440865516662598
11,7.397633157288119,7.2234392166137695
12,7.167144810244974,6.999845027923584
13,6.935860150338702,6.763489723205566
14,6.685127339133207,6.510997772216797
15,6.421546566727373,6.238299369812012
16,6.149699004960839,5.954852104187012
17,5.864323680545457,5.677082538604736
18,5.5757939003489065,5.403347015380859
19,5.298246362902699,5.140394687652588
20,5.03467345274811,4.8837127685546875
21,4.7638804901443415,4.653961658477783
22,4.541359027103169,4.435760974884033
23,4.308630820195745,4.22334623336792
24,4.089400117171126,4.014953136444092
25,3.8808896571258735,3.8110363483428955
26,3.6710462447829415,3.6168923377990723
27,3.475075121059388,3.4287967681884766
28,3.28376882665821,3.245879650115967
29,3.0906735990503527,3.066380739212036
30,2.896448341535743,2.891615152359009
31,2.7314087977490935,2.7222845554351807
32,2.550149467091538,2.5590291023254395
33,2.4016968084160313,2.4026010036468506
34,2.2420224787473306,2.253607988357544
35,2.088498266822257,2.112637996673584
36,1.957208532196923,1.9802405834197998
37,1.821794238097931,1.8568414449691772
38,1.696724052191893,1.7431479692459106
39,1.583292826338096,1.6386536359786987
40,1.4884858585627603,1.5435945987701416
41,1.385805617038792,1.4576314687728882
42,1.3024038030051888,1.3806002140045166
43,1.238030347075099,1.3122072219848633
44,1.150760249624356,1.251815676689148
45,1.090094033425926,1.1985511779785156
46,1.0438469092174785,1.1518744230270386
47,1.00283419511181,1.1111338138580322
48,0.9507785534969941,1.0755808353424072
49,0.9097287408300729,1.044528841972351
50,0.8788484127302748,1.0175197124481201
51,0.8532331140934958,0.9939774870872498
52,0.8322516877209973,0.9733648300170898
53,0.8054524651767677,0.9554377198219299
54,0.7872942838105221,0.9397431015968323
55,0.7622629767443122,0.925919771194458
56,0.7524301346686914,0.9136959910392761
57,0.7418481249646117,0.9028666615486145
58,0.7227205135403303,0.8932422399520874
59,0.7143991455134485,0.8847399950027466
60,0.7048303053872211,0.8771478533744812
61,0.6874203265732962,0.8703131079673767
62,0.6849940619424194,0.8641887307167053
63,0.6818560807738296,0.8586401343345642
64,0.6631835855740597,0.8536669015884399
65,0.6579566439425407,0.8491820693016052
66,0.6571780072400581,0.8450435996055603
67,0.6438360720363041,0.8411737084388733
68,0.6462598817530167,0.8376300930976868
69,0.6402215702722825,0.8343733549118042
70,0.6300462336970339,0.8312808871269226
71,0.6323718067090581,0.8285091519355774
72,0.6250200754561654,0.8259479403495789
73,0.6220296538821646,0.8235459923744202
74,0.6135480479912291,0.8213107585906982
75,0.6158127866303013,0.8192420601844788
76,0.6086294232964701,0.8172621726989746
77,0.6045197939057002,0.8154358267784119
78,0.6070868971744555,0.8137020468711853
79,0.5970889739634275,0.8120815753936768
80,0.5989956853919971,0.810601532459259
81,0.5952296311710707,0.8092434406280518
82,0.5923512286012688,0.8078945279121399
83,0.5920619053380857,0.8065896034240723
84,0.5902769264314631,0.8053790926933289
85,0.5893006797526524,0.8042866587638855
86,0.5856004336017472,0.8032070398330688
87,0.5805007173892685,0.8022410869598389
88,0.5828960435942951,0.8012442588806152
