epoch,loss,val_loss
0,3.8351577851631387,3.6989910092583314
1,3.7059500761356032,3.5172448670800356
2,3.6024871318217233,3.373628213443858
3,3.5376562535300486,3.27793985637114
4,3.4963538510240184,3.2265620922659806
5,3.4744549321120806,3.1949532774042955
6,3.4611231398218996,3.173954254803173
7,3.448905464671263,3.159603118386498
8,3.4370978455009165,3.151195201516789
9,3.4282977181215535,3.145031909381642
10,3.4287453112866224,3.1420588618293803
11,3.4184099754314112,3.137739249346728
12,3.4116265108700774,3.1308815384931106
13,3.409215187892521,3.1300495910134547
14,3.4056763018347675,3.127193484076842
15,3.3995358721398197,3.1224604734124983
16,3.400588923770816,3.1213284938730657
17,3.3973541359877197,3.1195973559496872
18,3.3942661743873135,3.1183014573897907
19,3.392820180562385,3.1198664655022443
20,3.391608825817756,3.116633176803589
21,3.3860261915328826,3.113506486709105
22,3.3872503904647195,3.1117390232290174
23,3.38606091500859,3.1126291734012055
24,3.3808877052359163,3.1108186969145097
25,3.370315292998092,3.102015093941102
26,3.374562101971182,3.1005078739023464
27,3.3675266130304045,3.0987734424876656
28,3.3667544256910724,3.097996505441513
29,3.361025991654071,3.0926779968853304
30,3.3576680967341646,3.090168281289983
31,3.351486438351795,3.082489299519177
32,3.34568761561318,3.075010804059034
33,3.3353485109079775,3.071204988969201
34,3.3238934564475677,3.0560782335658763
35,3.3109562701163813,3.0362857910401044
36,3.302495959162808,3.0293833689256147
37,3.283560862991382,3.018884402035392
38,3.270732651805138,3.0005446813960766
39,3.2548227559503116,3.003331868533782
40,3.2362152105603315,2.98386274098075
41,3.223008829057137,2.988221290659777
42,3.2051575165376462,2.947894308273805
43,3.1852401527181353,2.924413762373083
44,3.1809590298978363,2.917032155123624
45,3.1755465385460475,2.939980638218436
46,3.1653155382701694,2.9000975458379736
47,3.163008327820812,2.9119632465954135
48,3.160946585399386,2.913528604813438
49,3.148513692112076,2.961271875299872
50,3.143998869474829,2.887128775387524
51,3.140583949090326,2.8948188542044737
52,3.1391300160988793,2.9264379962880342
53,3.1342387176446334,2.874626296344288
54,3.135807090916395,2.871708443840557
55,3.125157474483134,2.9397890838072263
56,3.1252584055038213,2.868272681414762
57,3.12393501513334,2.9308209123458453
58,3.119487223570345,2.865360978835407
59,3.116393846762821,2.865554774126267
60,3.1133358733607475,2.9053303738966347
61,3.1135931842051012,2.8576820771324445
62,3.111081702277507,2.8820728454997835
63,3.102632864301426,2.9629472408702666
64,3.104174934819791,2.8678075464014063
65,3.1098337524808897,2.863220016969079
66,3.0978320527440184,2.987510742605689
67,3.0945112735838074,2.854329740554891
68,3.0934007804194183,2.86011071434633
69,3.0873776819974417,2.8677268573944583
70,3.091098814604913,2.8386614100818326
71,3.0811970399707103,2.8442158925979535
72,3.0821877923615,2.8805669957941227
73,3.091211836106575,2.839642606827027
74,3.075449202206722,2.8308231794897885
75,3.0757070514217806,2.912391214574722
76,3.0767308751922715,2.9002566947019037
77,3.0743233034654747,2.8301174059271177
78,3.0710320725228004,2.8274520874023437
79,3.0686110406356817,2.9465507094235344
80,3.0708027642243176,2.8303776996020966
81,3.061275578845979,2.824188113595075
82,3.065998771860817,2.8552861619123164
83,3.063128922322945,2.8417157537796918
