epoch,loss,val_loss
0,0.8589121897958581,0.7007379281180246
1,0.7141798419316246,0.5951801810945784
2,0.636896536880145,0.5594652956894466
3,0.6168438574894379,0.5486339974403381
0,0.854058885902971,0.7080036690575736
1,0.6805293379792349,0.5828301497868129
2,0.636384231050497,0.6022398627144949
3,0.6114432919052665,0.5642130585397993
4,0.6030682692113493,0.5501251434598651
5,0.5868677461152416,0.5517177931921823
6,0.5948200997344563,0.7221072282791138
7,0.6000990482964289,0.5389394177028111
8,0.5824752729644164,0.5363138470649719
9,0.5871159938672086,0.541354095356805
10,0.599292559517552,0.5481638090951102
11,0.5782836871034094,0.5384427717753819
12,0.5756358748022241,0.5823423661845071
13,0.5729704904987921,0.5329597051143646
14,0.5832020268706216,0.537053740978241
15,0.5815200222132803,0.5324956802640642
16,0.5754798133021473,0.533036051273346
17,0.5674096684003112,0.5292815514292036
18,0.5631964137755604,0.5264604869570051
19,0.5747071548885592,0.5269530993870326
20,0.5561882577961027,0.5214653923852103
21,0.5558087791124253,0.5127770635059902
22,0.5573555611573089,0.5169632475035532
23,0.5558050720904695,0.5145232899870191
24,0.5510862785532651,0.5140768533093588
25,0.5521635449991756,0.5267314053944179
26,0.564318860927457,0.7003690340518951
27,0.5961119423204959,0.5183979814393179
28,0.5492816765854791,0.5352831459386008
29,0.5485742433980233,0.5052928104400635
30,0.5524264668297928,0.5139906098502023
31,0.5827072059136768,0.5144646047864642
32,0.54304018650412,0.5069144392013549
33,0.5429737536443368,0.5045774991171701
34,0.5628911473634941,0.5136183112348829
35,0.5398365822524245,0.5177798207146781
36,0.5564356868632468,0.5459414559773036
37,0.5413739452990715,0.5018842572484697
38,0.5390233418129629,0.4992599423953465
39,0.5407645707214889,0.5142798180580139
40,0.5417439078130206,0.4997359177725656
41,0.5590314493700702,0.508172981091908
42,0.537746101941335,0.4988595609664917
43,0.5430194134287214,0.5061996051924569
44,0.5308354456153807,0.5477666745867048
45,0.5366739246644662,0.5217578817776272
46,0.5444200918804218,0.5007961789539882
47,0.5296736571332792,0.6026514478410994
48,0.5320114683151808,0.4914619792529515
49,0.5325101023523139,0.5426011825629643
50,0.5472693751878592,0.5073818960530417
51,0.5268236859534625,0.49498279190063477
52,0.5245787095714298,0.4870469451972416
53,0.5285863993779079,0.48999087837764194
54,0.5441492103437171,0.49494632509776526
55,0.5249404478145061,0.48812880427496774
56,0.5232399516472764,0.49320482165472845
57,0.5243577159927362,0.49521533591406686
58,0.5292779686552782,0.48242278330666677
59,0.5215756984850863,0.4817486103602818
60,0.5298044435236134,0.501688804762704
61,0.5266214618468655,0.5126910669463022
62,0.5208663102848634,0.5001829655511039
63,0.5248201425510413,0.4799387779917036
64,0.5226254842567744,0.5013514376367841
65,0.525535819454204,0.49859051622663225
66,0.5169025823280243,0.49076466444560457
67,0.5174179880759696,0.4726494561604091
68,0.5434394804363063,0.8077713437761579
69,0.550819725134495,0.4863027776309422
70,0.5196153648392402,0.47531994097573416
71,0.5258527881934241,0.49246174560274397
72,0.5139853612318531,0.4795871590886797
73,0.5157112979732263,0.5954097094535827
74,0.5187927507158859,0.4767914692333766
75,0.5182190827004757,0.4809621902874538
76,0.516136090306427,0.501754623413086
77,0.5146210829216129,0.47474590151650564
78,0.5206782307442283,0.4750945450237819
79,0.5119356237540261,0.4736429741723197
80,0.5283124184720415,0.4753440019062587
81,0.5137698045257176,0.5234219610350472
82,0.510317620520523,0.4799299757140023
83,0.5126383892575633,0.4870874148096357
84,0.5106081529066164,0.4794673427854266
85,0.5254464925608283,0.4929480902126857
86,0.5117328778524396,0.4767956363133022
87,0.5234800763316468,0.473364604813712
88,0.5092363965552188,0.4694441933631897
89,0.5070715644515901,0.47843542201178413
90,0.5180927805518477,0.47016304554258076
91,0.5032880970080943,0.4695506159237453
92,0.5208490878586224,0.4679457708767482
93,0.5064014184317015,0.4687754992076329
94,0.505021752629718,0.46904922662462506
95,0.5101182773707169,0.47199866458347867
96,0.5148870031964079,0.46971047489983697
97,0.5110857459012652,0.47002263035093034
98,0.5112833536947443,0.4712398890767779
99,0.505657775719461,0.47655947957720074
100,0.5081489405628954,0.48074405016217914
101,0.5323538107201808,0.4995213497025626
102,0.5197882367753758,0.4854965410232544
103,0.521290788042547,0.4985700651577541
104,0.5217035215780609,0.4818259682655334
105,0.5386046792509948,0.5011229628494808
106,0.5184032092185646,0.4833080905846187
107,0.5157016806858912,0.4755683696610587
108,0.5101709083976311,0.4907419322558812
109,0.5044471302588929,0.4829098049061639
110,0.5138071435142493,0.4765187896319798
111,0.5229066036766111,0.4726571592603411
112,0.5071713399515034,0.49925056150981356
113,0.509031586052094,0.4735796660014561
114,0.525502752992123,0.47787563828059604
115,0.5034469786737156,0.4784044880185808
116,0.5037186902142511,0.4783682872908456
117,0.500827379629001,0.4710831130572728
118,0.5098261521375447,0.48619758217675346
119,0.5206960895932958,0.47211877489089965
120,0.5193919866719496,0.4824348533494132
121,0.5087247866210793,0.47868515041896276
122,0.5033189349845978,0.4751541769845145
123,0.5064325294414941,0.471089109488896
124,0.5053217307131148,0.4806737015247345
125,0.5069485845808097,0.48694627121516637
126,0.5047579066567959,0.5210233366830008
127,0.5150925631889904,0.6110806141580855
128,0.5177057635407842,0.48021836968830656
129,0.5072954670818614,0.48168375417164394
130,0.5033747206614062,0.47780866926057
131,0.5082761941765261,0.48478842503683905
132,0.501355883734956,0.5044100797516959
133,0.5047908503998009,0.4681940712247576
134,0.5037049001718381,0.4665226434298924
135,0.5522560782772084,0.49762815121241977
136,0.5225305231281424,0.488805530003139
137,0.5316159081870259,0.5573017663955688
138,0.5287571952370571,0.5012330597128187
139,0.5148020803357956,0.4794595504488264
140,0.5154135644919037,0.4762054617745536
141,0.507162273528235,0.4769836849485125
142,0.5107287444177482,0.4704696065357753
143,0.5111997845075698,0.46999743720463344
144,0.5029167615658359,0.49092034299033027
145,0.503792721451972,0.47813988181522915
146,0.519445496782237,0.47091740724018644
147,0.5015200185377314,0.47443475805010116
148,0.5004884356114289,0.47163298034667966
149,0.5044542929561219,0.4770318432535444
150,0.5032348264785107,0.4713088476317269
151,0.5135848560083033,0.47666420357567924
152,0.5075731481444221,0.4714458496229989
153,0.5007944284846354,0.47220362200055804
154,0.5130718703359236,0.47619928520066396
155,0.5063473101922945,0.47244192137037005
156,0.5029095520393505,0.47296440519605365
157,0.5053209272114707,0.4817968642711639
158,0.5051178328395997,0.47373804228646416
159,0.5026057775472508,0.4717483239173889
160,0.49841116570758914,0.46957091433661324
161,0.5005126628658121,0.4796919581890106
162,0.5119582419096785,0.4742403408459255
163,0.4999224352480735,0.47595733635766163
164,0.5026765348725771,0.471246693951743
165,0.49810405973110383,0.4741422043527876
166,0.5025585315171233,0.47950215319224765
167,0.5176929463466786,0.47145402574539186
168,0.5011153288016386,0.4717420504433768
169,0.5094431076215311,0.4851248207773481
170,0.5015894373626884,0.5338401087011609
171,0.5051818173998612,0.4759941236972809
172,0.49889527274240614,0.4763149880681719
173,0.5025007213512296,0.5528449833733695
174,0.5168553852891091,0.47675510937826976
175,0.4984892848674237,0.4711723208427429
176,0.4991371433678022,0.4742376961708069
177,0.5103375565634721,0.485507707459586
178,0.49999176407010193,0.4709756484712873
179,0.5026771481625268,0.5276401190076555
180,0.5021109063401255,0.4768337168693543
181,0.5011199589176462,0.4802981093270438
182,0.5004743708798058,0.4795801043510437
183,0.5017118782864998,0.47708264916283744
184,0.4957855751073083,0.5258042064394269
185,0.5061939758814126,0.49397365164756774
186,0.499150496980298,0.47598777280535015
187,0.5007327698908641,0.491257673399789
188,0.5067080441038109,0.47522726569856916
189,0.4984274510229814,0.4803941354070391
190,0.5020992743034156,0.46871549946921215
191,0.496918841176945,0.4777829031263079
192,0.5235826439933084,0.4972574488776071
193,0.49881673893610456,0.4708265470777239
194,0.49129563279704286,0.4745530699321202
195,0.49939450753887044,0.4726182671955654
196,0.49872006346756154,0.4755340152468
197,0.5020214258935933,0.4700376402991159
198,0.507043898290795,0.4793585869244167
199,0.49753897944581016,0.4709506263051714
200,0.4960982543271987,0.4737720694541931
201,0.5011394432639585,0.47275218902315413
202,0.4977543148853458,0.5072517270360675
203,0.5022090195911371,0.4771976773398263
204,0.49692100908305536,0.4885028529337474
205,0.5122820704328284,0.4788286144733429
206,0.4985973386333689,0.4870941587856838
207,0.5053754213911655,0.4757623632294791
208,0.49828238076711445,0.47877939438819883
209,0.49678164245468975,0.4695053824016026
210,0.4943242795491896,0.4773769872869764
211,0.49766587245602245,0.47544161205632346
212,0.5081065616178915,0.5551429182801928
213,0.5457640188090198,0.478241672039032
214,0.4954477018065971,0.47507819414138797
215,0.4979344984983959,0.4812934197357723
216,0.4990901785377621,0.486362183536802
217,0.49719444421713155,0.4786908297538757
218,0.49961686910684405,0.4777975757462638
219,0.5198610829482877,0.4905573522703988
220,0.4994080194684884,0.47672463493687767
221,0.49755196461533585,0.4804623626981463
222,0.49753143062950494,0.4860493050643376
223,0.4986833028943347,0.4734109408855438
224,0.49918547014290393,0.46871755014147076
225,0.49950969259648,0.47606256473064423
226,0.4989801291065069,0.46923641089030677
227,0.4954464493896464,0.4737484197616577
228,0.5083705101408561,0.48225218411854337
229,0.5083140059379727,0.4896093628065927
230,0.49969275582221523,0.4804765360185078
231,0.5081573539849707,0.47579283709185466
232,0.496661023742181,0.4704700563294547
233,0.5001971287619061,0.4854339326109205
234,0.4984461431475477,0.4758647673300334
235,0.4968433060947103,0.47436564445495605
236,0.49481087927306794,0.4785141106333051
237,0.4983436461049069,0.48763564338002885
238,0.49544506637415975,0.484921521629606
239,0.49647119391532374,0.4732871238504137
240,0.50161758071609,0.4743381203242711
241,0.4944826890240225,0.4916821830868721
242,0.4917484854880511,0.47669073748588564
243,0.49320183774604576,0.477149155156953
244,0.5230275316004531,0.49869712008748734
